                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    179,                0.46802,                0.32873,                0.82174,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.4845e-05,             3.4845e-05,             3.4845e-05
                    180,                0.47246,                0.33034,                 0.8221,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.3347e-05,             3.3347e-05,             3.3347e-05
                    181,                0.46967,                0.33127,                0.82272,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.1849e-05,             3.1849e-05,             3.1849e-05
                    182,                 0.4681,                0.32735,                0.82446,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.0351e-05,             3.0351e-05,             3.0351e-05
                    183,                0.47092,                0.33069,                0.82268,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.8853e-05,             2.8853e-05,             2.8853e-05
                    184,                0.46963,                0.33004,                0.82405,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.7355e-05,             2.7355e-05,             2.7355e-05
                    185,                0.46672,                0.32545,                0.81981,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.5857e-05,             2.5857e-05,             2.5857e-05
                    186,                0.46741,                0.32645,                 0.8221,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.4359e-05,             2.4359e-05,             2.4359e-05
                    187,                 0.4661,                0.32795,                0.82167,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.2861e-05,             2.2861e-05,             2.2861e-05
                    188,                0.46419,                0.32556,                 0.8225,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.1363e-05,             2.1363e-05,             2.1363e-05
                    189,                0.46563,                0.32743,                0.82228,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9865e-05,             1.9865e-05,             1.9865e-05
                    190,                0.46546,                0.32475,                 0.8221,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.8367e-05,             1.8367e-05,             1.8367e-05
                    191,                0.42712,                0.29136,                0.80054,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.6869e-05,             1.6869e-05,             1.6869e-05
                    192,                0.42049,                 0.2868,                0.79923,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.5371e-05,             1.5371e-05,             1.5371e-05
                    193,                0.41712,                 0.2873,                0.79896,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.3872e-05,             1.3872e-05,             1.3872e-05
                    194,                 0.4172,                0.28506,                0.79914,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.2374e-05,             1.2374e-05,             1.2374e-05
                    195,                0.41417,                0.28276,                0.79952,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.0876e-05,             1.0876e-05,             1.0876e-05
                    196,                0.41508,                0.28384,                0.79787,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.3783e-06,             9.3783e-06,             9.3783e-06
                    197,                0.41391,                0.28242,                0.79794,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.8803e-06,             7.8803e-06,             7.8803e-06
                    198,                0.41158,                0.28144,                0.79758,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.3822e-06,             6.3822e-06,             6.3822e-06
                    199,                0.41321,                0.28227,                0.79924,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.8842e-06,             4.8842e-06,             4.8842e-06
